customer_id,plan_type,device_brand,avg_data_usage_gb,pct_video_usage,avg_call_duration,sms_freq,monthly_spend,topup_freq,travel_score,complaint_count,target_offer,target_offer_encoded,customer_id_encoded,plan_type_encoded,device_brand_encoded,plan_type_Postpaid,plan_type_Prepaid,device_brand_Apple,device_brand_Huawei,device_brand_Oppo,device_brand_Realme,device_brand_Samsung,device_brand_Vivo,device_brand_Xiaomi
C09223,1,1,0.025391125929725568,0.2454293294931617,0.329971181556196,0.25925925925925924,0.234375,0.3333333333333333,0.5503936147513111,0.0,General Offer,3,9222,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C09224,1,0,0.3308540651449089,0.6593028912069716,0.36059077809798273,0.5925925925925926,0.37946428571428575,0.3333333333333333,0.5839699601404102,0.4,Data Booster,0,9223,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
C09225,0,1,0.07130033341882533,0.2687240074659274,0.598342939481268,0.18518518518518517,0.16741071428571427,0.25,0.6950140840506518,0.2,General Offer,3,9224,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C09226,0,4,0.08617594254937162,0.4101558390469369,0.39157060518731995,0.37037037037037035,0.14508928571428573,0.3333333333333333,0.15216981839646496,0.0,General Offer,3,9225,0,4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C09227,1,0,0.1384970505257758,0.5818676134682178,0.4852305475504323,0.4814814814814814,0.17857142857142858,0.25,0.17509263808123676,0.2,General Offer,3,9226,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
C09228,0,1,0.11182354449858936,0.6362022734583329,0.5850144092219021,0.2962962962962963,0.21651785714285715,0.16666666666666666,0.05540700734405332,0.2,General Offer,3,9227,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C09229,1,3,0.10233393177737879,0.4511507158995312,0.6837175792507204,0.37037037037037035,0.14285714285714285,0.25,0.16943295083728308,0.2,General Offer,3,9228,1,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C09230,0,4,0.14978199538343162,0.0543924037368562,0.03890489913544669,0.40740740740740744,0.13839285714285715,0.3333333333333333,0.18279715403472424,0.0,General Offer,3,9229,0,4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C09231,1,4,0.010515516799179276,0.1866434067175838,0.06051873198847262,0.7037037037037037,0.09598214285714286,0.3333333333333333,0.48392334404443127,0.4,Top-up Promo,7,9230,1,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C09232,1,4,0.052834060015388554,0.6895993916073593,0.15706051873198848,0.3333333333333333,0.14285714285714285,0.25,0.20526709164885576,0.0,General Offer,3,9231,1,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C09233,0,0,0.1059245960502693,0.5725648504486927,0.047910662824207494,0.40740740740740744,0.2522321428571429,0.3333333333333333,0.16606693254365662,0.0,General Offer,3,9232,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
C09234,1,1,0.09079251090023081,0.5312112306833479,0.9830691642651297,0.3333333333333333,0.11607142857142859,0.3333333333333333,0.5376268321149943,0.0,Top-up Promo,7,9233,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C09235,0,1,0.17337778917671195,0.2552722390365686,0.5652017291066282,0.40740740740740744,0.20089285714285715,0.25,0.04161134286192953,0.0,General Offer,3,9234,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C09236,1,5,0.06386252885355219,0.1986780323339081,0.26296829971181557,0.14814814814814814,0.13392857142857142,0.3333333333333333,0.30142793131641343,0.0,General Offer,3,9235,1,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
C09237,1,4,0.14516542703257243,0.1163748138836351,0.3825648414985591,0.3333333333333333,0.21651785714285715,0.08333333333333333,0.2016761019105535,0.0,General Offer,3,9236,1,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C09238,1,2,0.3344447294177994,0.2943740963175747,0.21361671469740634,0.25925925925925924,0.3415178571428572,0.16666666666666666,0.20682925408319575,0.2,Device Upgrade Offer,1,9237,1,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C09239,1,6,0.25468068735573224,0.4756899300817284,0.14012968299711814,0.5185185185185185,0.33258928571428575,0.41666666666666663,0.498847084407313,0.0,Device Upgrade Offer,1,9238,1,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C09240,0,3,0.07899461400359065,0.6903664183286287,0.36059077809798273,0.3333333333333333,0.19196428571428573,0.5,0.16873702138084526,0.0,General Offer,3,9239,0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C09241,1,3,0.06283662477558348,0.379216939414196,0.03674351585014409,0.5555555555555556,0.09598214285714286,0.16666666666666666,0.45734193470703854,0.4,Retention Offer,4,9240,1,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C09242,0,5,0.12592972557065912,0.3948509327320398,0.5007204610951009,0.5185185185185185,0.24330357142857142,0.16666666666666666,0.055148857465245234,0.0,General Offer,3,9241,0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
C09243,0,5,0.14644780713003333,0.5870990646774228,0.2575648414985591,0.5185185185185185,0.26562500000000006,0.16666666666666666,0.2909700431052664,0.0,Device Upgrade Offer,1,9242,0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
C09244,0,0,0.03308540651449089,0.3031823004991453,0.19200288184438039,0.4814814814814814,0.07812500000000001,0.08333333333333333,0.14143447961707445,0.2,Retention Offer,4,9243,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
C09245,1,5,0.09027955886124646,0.3705600613827708,0.6920028818443804,0.4814814814814814,0.24330357142857142,0.16666666666666666,0.3519941960437719,0.2,General Offer,3,9244,1,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
C09246,0,1,0.16157989228007177,0.4165710087532306,0.43083573487031707,0.2222222222222222,0.29017857142857145,0.16666666666666666,0.4603990194142998,0.0,General Offer,3,9245,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C09247,1,0,0.07386509361374712,0.2960457363060584,0.5821325648414987,0.5555555555555556,0.14285714285714285,0.41666666666666663,0.6714335077235511,0.0,General Offer,3,9246,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
C09248,1,0,0.11900487304437034,0.4976382350367216,0.23631123919308358,0.37037037037037035,0.17633928571428573,0.25,0.6760335001614635,0.0,General Offer,3,9247,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
C09249,1,3,0.05411644011284945,0.4252919614560407,0.5590778097982709,0.37037037037037035,0.08258928571428573,0.08333333333333333,0.6191989101818304,0.2,Retention Offer,4,9248,1,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C09250,1,3,0.12695562964862783,0.4387906975116861,0.46325648414985593,0.40740740740740744,0.15401785714285715,0.25,0.14121634101902442,0.0,General Offer,3,9249,1,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C09251,1,2,0.12362144139522953,0.2020045803401422,0.10734870317002883,0.37037037037037035,0.19196428571428573,0.25,0.15964063303291373,0.0,General Offer,3,9250,1,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C09252,0,4,0.22672480123108482,0.5632978725598443,0.35987031700288186,0.5185185185185185,0.29687500000000006,0.25,0.06868863939119929,0.0,Data Booster,0,9251,0,4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C09253,1,5,0.026929982046678635,0.7367533951065146,0.00792507204610951,0.5555555555555556,0.14955357142857142,0.16666666666666666,0.5791106034361703,0.0,General Offer,3,9252,1,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
C09254,1,4,0.13721467042831492,0.5481225978384475,0.3144812680115274,0.37037037037037035,0.26562500000000006,0.3333333333333333,0.6226160250329766,0.0,Device Upgrade Offer,1,9253,1,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C09255,0,4,0.2739163888176456,0.2496497379537604,0.21974063400576369,0.4814814814814814,0.29687500000000006,0.16666666666666666,0.10849949245329496,0.0,Device Upgrade Offer,1,9254,0,4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C09256,1,4,0.2739163888176456,0.0866884522622183,0.4347982708933718,0.37037037037037035,0.34375000000000006,0.25,0.3560617018012798,0.0,Device Upgrade Offer,1,9255,1,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C09257,1,0,0.12644267760964348,0.3756429885674293,0.2935878962536023,0.5555555555555556,0.24107142857142858,0.08333333333333333,0.0,0.0,General Offer,3,9256,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
C09258,1,4,0.06745319312644267,0.5183019742756175,0.5832132564841499,0.4814814814814814,0.1986607142857143,0.25,0.399384968269916,0.2,General Offer,3,9257,1,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C09259,0,5,0.07489099769171582,0.2638086973658726,0.31376080691642655,0.4814814814814814,0.14732142857142858,0.25,0.2692939739701728,0.2,General Offer,3,9258,0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
C09260,1,0,0.1036163118748397,0.3359868270378189,0.39157060518731995,0.5555555555555556,0.21875,0.16666666666666666,0.1645864060456619,0.2,General Offer,3,9259,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
C09261,1,5,0.0715568094383175,0.6244690254290187,0.4326368876080692,0.1111111111111111,0.19419642857142858,0.08333333333333333,0.31408604516150795,0.0,General Offer,3,9260,1,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
C09262,1,0,0.23108489356245185,0.0824238464954503,0.2964697406340058,0.25925925925925924,0.37500000000000006,0.16666666666666666,0.2900639350626642,0.0,General Offer,3,9261,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
C09263,0,6,0.4493459861502949,0.4635120410011862,0.5842939481268012,0.4444444444444444,0.4955357142857143,0.16666666666666666,0.3549704946757225,0.0,Device Upgrade Offer,1,9262,0,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C09264,0,6,0.1523467555783534,0.1875011831248077,0.5187319884726225,0.8148148148148148,0.23214285714285715,0.3333333333333333,0.22192968219113052,0.6000000000000001,Family Plan Offer,2,9263,0,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C09265,0,6,0.024621697871249036,0.569948754654684,0.4265129682997118,0.25925925925925924,0.09821428571428573,0.25,0.15671758817116413,0.0,General Offer,3,9264,0,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C09266,1,6,0.33367530135932283,0.5528119635647807,0.26837175792507206,0.25925925925925924,0.3549107142857143,0.5,0.4877813694718436,0.0,Data Booster,0,9265,1,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C09267,1,0,0.09258784303667607,0.3920951571308789,0.15237752161383286,0.5925925925925926,0.16964285714285715,0.3333333333333333,0.26575214066255964,0.2,General Offer,3,9266,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
C09268,1,4,0.2082585278276481,0.4585640491804404,0.3627521613832853,0.3333333333333333,0.23214285714285715,0.5,0.09476310545400546,0.2,General Offer,3,9267,1,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C09269,1,2,0.24160041036163113,0.2178914561733721,0.3375360230547551,0.5555555555555556,0.29687500000000006,0.3333333333333333,0.18267986579143708,0.0,Device Upgrade Offer,1,9268,1,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C09270,1,3,0.02898179020261605,0.568387268139987,0.20677233429394812,0.40740740740740744,0.07366071428571429,0.41666666666666663,0.5424341121911478,0.0,Top-up Promo,7,9269,1,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C09271,1,1,0.0646319569120287,0.4797559204993176,0.3065561959654179,0.18518518518518517,0.1049107142857143,0.08333333333333333,0.2708692263127655,0.0,General Offer,3,9270,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C09272,1,2,0.2692998204667863,0.3900308501134002,0.14157060518731987,0.5185185185185185,0.30133928571428575,0.16666666666666666,0.198405126350166,0.0,Device Upgrade Offer,1,9271,1,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C09273,0,6,0.09874326750448832,0.2440292234271497,0.6502161383285302,0.40740740740740744,0.21205357142857142,0.25,0.18432605699783206,0.0,General Offer,3,9272,0,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C09274,1,4,0.05052577583995896,0.4189694818802086,0.5371037463976945,0.4814814814814814,0.17857142857142858,0.16666666666666666,0.7230307019637272,0.0,General Offer,3,9273,1,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C09275,0,5,0.2598102077455758,0.3251339150093423,0.13040345821325647,0.4814814814814814,0.3303571428571429,0.25,0.4022079638089221,0.0,Device Upgrade Offer,1,9274,0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
C09276,1,4,0.23800974608874068,0.5584216112653226,0.40597982708933716,0.37037037037037035,0.31696428571428575,0.25,0.2569197127541504,0.0,Data Booster,0,9275,1,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C09277,1,5,0.2162092844319056,0.7284629598909871,0.0,0.37037037037037035,0.32142857142857145,0.3333333333333333,0.06890627421749915,0.2,Data Booster,0,9276,1,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
C09278,1,2,0.07463452167222363,0.5323848977462016,0.30259365994236315,0.37037037037037035,0.15401785714285715,0.08333333333333333,0.18279798809981843,0.0,General Offer,3,9277,1,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C09279,1,4,0.25493716337522443,0.3292510633992658,0.32168587896253603,0.4814814814814814,0.3392857142857143,0.0,0.4786303850832143,0.2,Device Upgrade Offer,1,9278,1,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C09280,1,4,0.15645037189022823,0.6908506369053999,0.22046109510086453,0.4814814814814814,0.20089285714285715,0.3333333333333333,0.2258601725027965,0.0,Streaming Partner Pack,6,9279,1,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C09281,1,1,0.03949730700179533,0.3196425656218629,0.20749279538904897,0.5555555555555556,0.16071428571428573,0.3333333333333333,0.16415571427737413,0.0,General Offer,3,9280,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C09282,0,2,0.03308540651449089,0.4572808453532877,0.401657060518732,0.4444444444444444,0.12946428571428573,0.16666666666666666,0.0979782298877375,0.0,General Offer,3,9281,0,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C09283,0,4,0.041805591177224925,0.3168671778219347,0.27413544668587897,0.5925925925925926,0.15625,0.25,0.5666928931056306,0.0,General Offer,3,9282,0,4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C09284,1,5,0.2998204667863555,0.4044632049948948,0.46793948126801155,0.6296296296296295,0.35267857142857145,0.25,0.3437366751603048,0.0,Device Upgrade Offer,1,9283,1,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
C09285,0,3,0.10900230828417543,0.0534060654717919,0.5997838616714698,0.40740740740740744,0.2633928571428572,0.25,0.09199960061381698,0.0,General Offer,3,9284,0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C09286,0,4,0.03693254680687355,0.1597796851905299,0.42182997118155624,0.4444444444444444,0.19642857142857142,0.41666666666666663,0.14771811503602297,0.2,General Offer,3,9285,0,4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C09287,0,5,0.12669915362913564,0.3874911437201644,0.604106628242075,0.40740740740740744,0.27455357142857145,0.3333333333333333,0.5171091799167101,0.4,Device Upgrade Offer,1,9286,0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
C09288,0,6,0.0897666068222621,0.4585492995113822,0.22370317002881843,0.5555555555555556,0.11160714285714286,0.16666666666666666,0.24953318655555246,0.0,General Offer,3,9287,0,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C09289,1,4,0.13234162605796357,0.3724106069745402,0.35914985590778103,0.25925925925925924,0.23883928571428573,0.25,0.2939740676732425,0.0,General Offer,3,9288,1,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C09290,1,5,0.31341369581944084,0.5735918059399957,0.5587175792507205,0.3333333333333333,0.4553571428571429,0.5,0.11935896636838855,0.0,Data Booster,0,9289,1,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
C09291,1,3,0.19030520646319565,0.0,0.32168587896253603,0.5185185185185185,0.2767857142857143,0.41666666666666663,0.2525020585011224,0.0,General Offer,3,9290,1,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C09292,1,2,0.2454475506540138,0.4950116134905876,0.41102305475504325,0.37037037037037035,0.3348214285714286,0.25,0.041758866044972996,0.2,Device Upgrade Offer,1,9291,1,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C09293,1,6,0.11515773275198767,0.66519080299029,0.1765129682997118,0.18518518518518517,0.21875,0.16666666666666666,0.39661710739566713,0.2,General Offer,3,9292,1,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C09294,1,4,0.08053347012054372,0.5552809735890756,0.6617435158501441,0.14814814814814814,0.27455357142857145,0.16666666666666666,0.3271216938454158,0.0,Device Upgrade Offer,1,9293,1,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C09295,0,1,0.15465503975378297,0.5325943212669488,0.22334293948126802,0.40740740740740744,0.27455357142857145,0.25,0.6735157908491612,0.2,General Offer,3,9294,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C09296,0,5,0.3813798409848679,0.5989945251289701,0.3940922190201729,0.2962962962962963,0.4866071428571429,0.3333333333333333,0.21945211255011313,0.4,Data Booster,0,9295,0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
C09297,0,3,0.22133880482174914,0.1581685199095681,0.2345100864553314,0.40740740740740744,0.2991071428571429,0.08333333333333333,0.09720446613920175,0.0,General Offer,3,9296,0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C09298,0,1,0.16234932033854832,0.1572430135642011,0.13760806916426513,0.3333333333333333,0.2790178571428572,0.16666666666666666,0.4033940883280126,0.0,General Offer,3,9297,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C09299,0,4,0.06770966914593485,0.3372597351961688,0.43587896253602304,0.4444444444444444,0.15178571428571427,0.3333333333333333,0.16015425330715197,0.4,Retention Offer,4,9298,0,4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C09300,1,5,0.2834060015388561,0.3793531978353186,0.6729106628242075,0.5185185185185185,0.4352678571428572,0.25,0.608010870945015,0.2,Device Upgrade Offer,1,9299,1,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
C09301,1,4,0.07232623749679404,0.4370289440258876,0.22082132564841497,0.40740740740740744,0.12946428571428573,0.25,0.09415859137235222,0.0,General Offer,3,9300,1,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C09302,1,6,0.0695050012823801,0.1589672660361115,0.17002881844380405,0.5925925925925926,0.11607142857142859,0.16666666666666666,0.4948516706023025,0.0,General Offer,3,9301,1,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C09303,0,3,0.10028212362144139,0.3476888552471459,0.25396253602305474,0.40740740740740744,0.140625,0.08333333333333333,0.1610073064498008,0.2,General Offer,3,9302,0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C09304,1,3,0.03129007437804565,0.5925770838022903,0.2946685878962536,0.5555555555555556,0.15178571428571427,0.5833333333333333,0.30359789390913733,0.2,General Offer,3,9303,1,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C09305,0,6,0.18235444985893814,0.3286545951723159,0.4326368876080692,0.4814814814814814,0.35267857142857145,0.08333333333333333,0.23599635023009294,0.0,Device Upgrade Offer,1,9304,0,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C09306,1,4,0.0807899461400359,0.080441997075181,0.01440922190201729,0.6666666666666666,0.18080357142857142,0.16666666666666666,0.233832643591766,0.2,General Offer,3,9305,1,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C09307,1,4,0.17645550141061808,0.0846452898747351,0.5626801152737753,0.6296296296296295,0.36830357142857145,0.25,0.1970949887887766,0.0,Device Upgrade Offer,1,9306,1,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C09308,0,0,0.023339317773788146,0.5987835988806234,0.6087896253602306,0.4814814814814814,0.18973214285714285,0.16666666666666666,0.1751936511854531,0.0,General Offer,3,9307,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
C09309,1,4,0.018466273403436775,0.6955336370753362,0.4272334293948127,0.5925925925925926,0.15178571428571427,0.16666666666666666,0.2746280627653739,0.2,General Offer,3,9308,1,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C09310,1,3,0.11131059245960502,0.2449992971946433,0.16138328530259366,0.40740740740740744,0.15401785714285715,0.41666666666666663,0.340685800505655,0.0,General Offer,3,9309,1,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C09311,1,4,0.15798922800718132,0.5715207985560103,0.5554755043227666,0.4814814814814814,0.28125000000000006,0.16666666666666666,0.6519078655683282,0.0,Device Upgrade Offer,1,9310,1,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C09312,1,1,0.1692741728648371,0.5259918131461009,0.27377521613832856,0.4814814814814814,0.3616071428571429,0.08333333333333333,0.15805720092653835,0.0,General Offer,3,9311,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C09313,0,1,0.2395486022056937,0.1148480360527737,0.390850144092219,0.2222222222222222,0.36383928571428575,0.41666666666666663,0.3151744696989057,0.0,General Offer,3,9312,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C09314,1,6,0.07694280584765323,0.500268770954137,0.3508645533141211,0.3333333333333333,0.22321428571428573,0.5,0.5785466287669283,0.4,Retention Offer,4,9313,1,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C09315,1,1,0.1351628622723775,0.5388502583075877,0.1430115273775216,0.40740740740740744,0.18973214285714285,0.16666666666666666,0.3309333583162702,0.2,General Offer,3,9314,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C09316,1,4,0.07514747371120799,0.3421701583268023,0.7103746397694525,0.6296296296296295,0.19196428571428573,0.16666666666666666,0.22716517619530593,0.2,General Offer,3,9315,1,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C09317,0,2,0.0546293921518338,0.3190578790134084,0.12247838616714697,0.25925925925925924,0.2299107142857143,0.25,0.16746595867758798,0.2,General Offer,3,9316,0,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C09318,1,4,0.07514747371120799,0.4459217834386488,0.3620317002881845,0.4814814814814814,0.20758928571428573,0.16666666666666666,0.3390645490010236,0.0,General Offer,3,9317,1,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C09319,0,3,0.09694793536804308,0.2438127567153708,0.38652737752161387,0.40740740740740744,0.13616071428571427,0.25,0.033204826368225804,0.0,General Offer,3,9318,0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C09320,0,0,0.10079507566042574,0.6339146211013682,0.3703170028818444,0.5555555555555556,0.2142857142857143,0.16666666666666666,0.5273002506183341,0.0,General Offer,3,9319,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
C09321,1,5,0.2262118491921005,0.3970432285447077,0.40381844380403464,0.40740740740740744,0.3080357142857143,0.16666666666666666,0.14318716460772735,0.0,Device Upgrade Offer,1,9320,1,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
C09322,0,3,0.4429340856629905,0.3133456134274338,0.36131123919308356,0.4814814814814814,0.47991071428571436,0.3333333333333333,0.7117568454112609,0.0,General Offer,3,9321,0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C09323,0,6,0.0864324185688638,0.3709783723218328,0.43047550432276666,0.37037037037037035,0.20982142857142858,0.16666666666666666,0.4060627560222026,0.0,General Offer,3,9322,0,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C09324,1,1,0.10695050012823801,0.5999399986428712,0.180835734870317,0.2962962962962963,0.17857142857142858,0.08333333333333333,0.7449275800442573,0.0,General Offer,3,9323,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C09325,1,2,0.11490125673249549,0.3707629655098814,0.14769452449567724,0.4444444444444444,0.22544642857142858,0.16666666666666666,0.8401278759926941,0.0,Roaming Pass,5,9324,1,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C09326,0,3,0.29571685047448065,0.3097608438161449,0.5605187319884727,0.1111111111111111,0.3459821428571429,0.16666666666666666,0.7420334177225478,0.2,General Offer,3,9325,0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C09327,0,5,0.13105924596050267,0.0825918905826845,0.4456051873198848,0.4814814814814814,0.19642857142857142,0.41666666666666663,0.39651379182900326,0.2,General Offer,3,9326,0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
C09328,1,2,0.11054116440112847,0.4342731984823407,0.33141210374639773,0.4444444444444444,0.16517857142857142,0.25,0.3346225136024908,0.2,General Offer,3,9327,1,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C09329,1,6,0.04873044370351372,0.3431478895493738,0.5969020172910663,0.3333333333333333,0.13839285714285715,0.0,0.5054963292804137,0.2,General Offer,3,9328,1,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C09330,0,1,0.04642215952808412,0.1609571554499224,0.4542507204610951,0.3333333333333333,0.15848214285714285,0.25,0.42879523220132476,0.2,General Offer,3,9329,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C09331,0,0,0.10669402410874583,0.4866831912723908,0.49135446685878964,0.37037037037037035,0.21875,0.0,0.13491040062578694,0.2,General Offer,3,9330,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
C09332,0,3,0.13003334188253393,0.1819127519634259,0.6275216138328531,0.25925925925925924,0.20535714285714285,0.16666666666666666,0.056622629463394074,0.0,General Offer,3,9331,0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C09333,1,3,0.17722492946909463,0.2712752483168515,0.38436599423631124,0.37037037037037035,0.29687500000000006,0.0,0.3446029609728057,0.2,General Offer,3,9332,1,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
